# Time-correlated data for fix SS
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy v_pxz*v_pxz v_pyz*v_pyz
0 100
1 0 17501 740491 631189 589027
2 10 17500 108506 117099 104231
3 20 17499 -30672.2 -34442.7 -30513.3
4 30 17498 104093 94408.2 109549
5 40 17497 -82512 -99661.6 -76217.8
6 50 17496 -68397 -73398 -73292.3
7 60 17495 106881 106938 87241.4
8 70 17494 171257 176239 159314
9 80 17493 30893.3 36584.8 15289.9
10 90 17492 -18157.1 -22313 -20992.1
11 100 17491 -15347.8 -27814.1 -9947.76
12 110 17490 -84517.2 -108022 -86899.1
13 120 17489 -20974.8 -15357.7 -11689.1
14 130 17488 84657.5 97227.7 82462.6
15 140 17487 84011.5 77920 72836.7
16 150 17486 51690.7 67556.5 46997.7
17 160 17485 -31867.8 -22976.9 -30905.1
18 170 17484 -37620.8 -58158.8 -32092.9
19 180 17483 -46632.2 -44337.7 -37093.8
20 190 17482 -852.623 2941.87 -330.752
21 200 17481 14814.8 5799.58 10768.4
22 210 17480 88729.7 94957.3 92114.3
23 220 17479 75551.7 79467.3 71409.8
24 230 17478 -60620.1 -68319.1 -58738.2
25 240 17477 -28031.7 -41224 -15375.5
26 250 17476 -13032.8 -20699.2 -20420.7
27 260 17475 -44861.7 -39528.9 -46393.7
28 270 17474 16148.3 11151.9 11024.2
29 280 17473 74652.2 68681 64510.5
30 290 17472 5456.04 19406.9 9468.1
31 300 17471 -18689.3 -25729.5 -12118.4
32 310 17470 2160.47 -5004.06 15614.2
33 320 17469 -28322 -23177.3 -23884
34 330 17468 -14326.8 -14686 -14868.5
35 340 17467 63140.1 73487.9 68253.5
36 350 17466 13144.5 8187.63 8497.69
37 360 17465 10436 7881.67 2848.99
38 370 17464 -6528.26 -10146.5 -6002.32
39 380 17463 -51326.7 -81128.4 -61918.8
40 390 17462 13717.6 6934.4 -6263.91
41 400 17461 18115.2 16384.5 -2053.75
42 410 17460 12250.6 -4071.52 2596.26
43 420 17459 40634.8 35660.1 28788
44 430 17458 25678.8 15563.5 18410.7
45 440 17457 -23795.9 -35013.6 -30209.8
46 450 17456 -26672.3 -46641.6 -32123.1
47 460 17455 16839.6 8262 6383.29
48 470 17454 20399.1 28553.9 6150.82
49 480 17453 -138.917 -18314.1 -8599.65
50 490 17452 30639.9 29081.5 25852.1
51 500 17451 -8403.19 1075.51 -8845.9
52 510 17450 -25610.4 -31499.7 -19415.9
53 520 17449 3197.77 2334.15 6646.04
54 530 17448 -5500.89 -799.58 -13860.5
55 540 17447 15965.5 16163 8627.63
56 550 17446 36244 30006 26142.9
57 560 17445 2283.57 10.9566 -968.46
58 570 17444 -11747 -22550.8 -15253.8
59 580 17443 1528.29 -7400.9 6027.3
60 590 17442 -28190.3 -18819.1 -22272.4
61 600 17441 -4091.01 -15281.9 -15083.9
62 610 17440 31640.2 25752 19522.5
63 620 17439 11709.5 14441.2 2765.95
64 630 17438 -228.254 -8022.09 -724.331
65 640 17437 16619.7 269.192 18153.7
66 650 17436 -3063.73 -5945.22 4692.56
67 660 17435 -35046.1 -29049.9 -29925.8
68 670 17434 -5744.61 -16427.7 -5924.42
69 680 17433 31437.4 39674.4 22799.5
70 690 17432 -8406.24 -3741.4 -16221.5
71 700 17431 1464.36 -14090 -2170.34
72 710 17430 31816.6 24648 32772.9
73 720 17429 -20189.5 -31562.3 -14960.2
74 730 17428 -18339.8 -31548 -13606.3
75 740 17427 18343.4 15114.2 15991.6
76 750 17426 -5885.36 -8401.4 -11032.5
77 760 17425 -1736.9 1654.32 -4115.09
78 770 17424 16908.5 9686.57 15243.4
79 780 17423 -7184.57 -12622.6 -5282.62
80 790 17422 -10653.6 -25006.7 -4134.48
81 800 17421 -5873.14 -20984 3850.1
82 810 17420 -9096.04 -3188.23 -6189.76
83 820 17419 3954.61 -8333.75 2306.57
84 830 17418 1400.71 3158.12 -8017.37
85 840 17417 -13312.4 -6396.57 -16130.5
86 850 17416 18242.7 -1700.32 16181.4
87 860 17415 6236.44 -12783.7 3271.06
88 870 17414 -21497.3 -28344.6 -14073
89 880 17413 7005.75 -4064.45 12594.2
90 890 17412 3388.3 530.308 -230.087
91 900 17411 -17481.2 -13173.5 -25691.1
92 910 17410 16267.8 5597.41 1765.68
93 920 17409 5308.21 -1928.25 5841.85
94 930 17408 3303.97 -7768.29 3138.98
95 940 17407 4526.44 -3293.34 12862.4
96 950 17406 -14427.1 -6110.95 7770.36
97 960 17405 -5942.96 -3903.46 -13035.3
98 970 17404 -4216.72 -3879.01 -22091.7
99 980 17403 9938.23 9883.59 1008.62
100 990 17402 11471.1 -591.055 -94.6192
176000 100
1 0 17601 739192 630764 589593
2 10 17600 108612 117255 104288
3 20 17599 -30577.5 -34011.4 -31287.7
4 30 17598 104187 94553.9 108917
5 40 17597 -82243.6 -99480.4 -77045.4
6 50 17596 -68920.3 -72819.6 -74103.4
7 60 17595 106485 107178 87442.1
8 70 17594 170765 176207 159881
9 80 17593 29920 37100.3 15462
10 90 17592 -18300.8 -21995.4 -20673.6
11 100 17591 -15166.3 -27548.1 -10024.1
12 110 17590 -84636.5 -107559 -87632.8
13 120 17589 -21094.1 -15164.1 -11661.9
14 130 17588 84837.4 97257.6 82727.5
15 140 17587 83276.6 78048.9 73177.7
16 150 17586 50936 67683.1 46993.7
17 160 17585 -31714.6 -22358.8 -31102.1
18 170 17584 -38035.5 -57653.2 -32115.2
19 180 17583 -46631.8 -43936.9 -37543.8
20 190 17582 -615.016 2882.52 -732.17
21 200 17581 14651.1 5720.76 10998.1
22 210 17580 87980.6 94950.8 92501.1
23 220 17579 75279.1 78761.4 71273.7
24 230 17578 -60196.6 -67980.7 -59157.1
25 240 17577 -28117.5 -40675.2 -15240.4
26 250 17576 -12606.6 -20813.3 -20463.9
27 260 17575 -44139.9 -39156.1 -46828.8
28 270 17574 16043.8 11347.9 11695.7
29 280 17573 74705.7 68079.9 65046.5
30 290 17572 5823.46 19100.9 9027.83
31 300 17571 -18399.8 -25886 -12428.8
32 310 17570 2657.85 -5096.34 15639
33 320 17569 -27502.2 -23345.3 -24488.6
34 330 17568 -14504.3 -14403.8 -14961.2
35 340 17567 62392.1 73227.7 69429.2
36 350 17566 13095.7 7100.33 8994.41
37 360 17565 9516.34 7121.82 2676.42
38 370 17564 -6969.73 -10417.2 -6059.28
39 380 17563 -50617.4 -81282 -62405.7
40 390 17562 13614.9 7010.9 -7133.32
41 400 17561 17418.4 16581.5 -2340.08
42 410 17560 12459.3 -4326.15 3394.39
43 420 17559 39966.6 34936.8 29752.5
44 430 17558 24466.9 14545.5 18499
45 440 17557 -23577.1 -35470.1 -30272.1
46 450 17556 -26351.2 -46688 -32261
47 460 17555 16458.5 7883.9 5793.6
48 470 17554 20100.8 28565.8 5993.99
49 480 17553 119.366 -18500.8 -7449.12
50 490 17552 29937.5 28168.6 26619.8
51 500 17551 -8428.52 487.783 -8740.27
52 510 17550 -24584.8 -32252.1 -19283.8
53 520 17549 3618.44 1962.99 5914.97
54 530 17548 -4891.51 -1274.64 -14520.9
55 540 17547 16650 15472.9 8356.21
56 550 17546 36069.3 29725.7 26784.5
57 560 17545 1997.52 -780.2 -109.362
58 570 17544 -11636.7 -23057.2 -15629.9
59 580 17543 1399.19 -7731.58 5842.44
60 590 17542 -28181.3 -19352 -22542.9
61 600 17541 -4160.66 -15614.6 -16202
62 610 17540 31229.8 24774.4 19348.1
63 620 17539 11362 13677.3 3559.77
64 630 17538 -454.032 -8547.19 -248.976
65 640 17537 16299.7 -931.276 17909.8
66 650 17536 -3231.38 -6506.12 4690.49
67 660 17535 -34908.9 -29292.7 -30338.2
68 670 17534 -5734.73 -17303.9 -6922.73
69 680 17533 31077.6 38679 23311.7
70 690 17532 -7974.13 -4834.06 -15350.4
71 700 17531 1451.48 -15252.4 -2129.43
72 710 17530 31433.7 23829.4 32676.6
73 720 17529 -19905.7 -32020.4 -15335.9
74 730 17528 -18327.8 -31685.9 -14874.9
75 740 17527 17955.5 14533.2 14674
76 750 17526 -5817.35 -9411.93 -10552.6
77 760 17525 -1108.75 843.433 -3283.3
78 770 17524 16914.9 8676.11 15609.7
79 780 17523 -7150.14 -13566.3 -4284.6
80 790 17522 -10443.5 -24923.1 -4177.02
81 800 17521 -5996.98 -20956.5 3024.62
82 810 17520 -9505.16 -3933.14 -6708.05
83 820 17519 4273.88 -8890.62 1700.96
84 830 17518 1867.94 2362.47 -7807.04
85 840 17517 -13155.9 -7277.97 -15441.3
86 850 17516 18435.7 -2415.08 16496.9
87 860 17515 6220.64 -13074.4 3518.35
88 870 17514 -21758.1 -28311.9 -13853.3
89 880 17513 5969.62 -4404.22 11837.8
90 890 17512 2754.1 14.2421 -419.018
91 900 17511 -17253.9 -13596.7 -24915.6
92 910 17510 15780.3 5011.94 1357.67
93 920 17509 4937.16 -2335.33 5988.94
94 930 17508 3611.92 -8084.42 3537.17
95 940 17507 4253.55 -3453.64 11920.4
96 950 17506 -15156.8 -6398.57 7302.37
97 960 17505 -6092.18 -4166.51 -12675.4
98 970 17504 -4022.95 -4065.94 -21680.8
99 980 17503 9334.91 9562.78 1126.66
100 990 17502 11379.5 -454.739 188.505
177000 100
1 0 17701 737154 631064 588719
2 10 17700 108262 116600 103808
3 20 17699 -30523.8 -34544 -31827.1
4 30 17698 103681 95049.1 108275
5 40 17697 -82209.5 -98859.3 -76960.8
6 50 17696 -68483.3 -72861.9 -73806.9
7 60 17695 105969 106480 87300.3
8 70 17694 170202 176592 159955
9 80 17693 29617.6 37279.2 15729.5
10 90 17692 -18680.3 -22647.2 -21181.1
11 100 17691 -15252.1 -26806.8 -10305.9
12 110 17690 -84626.8 -106423 -87631.9
13 120 17689 -20827.7 -15274.8 -12029.1
14 130 17688 84788.2 96895.9 83242
15 140 17687 82737 78048.7 73042.9
16 150 17686 50673.4 67898.3 46565.2
17 160 17685 -31945 -23015.8 -30916
18 170 17684 -37975.5 -57550.2 -32205
19 180 17683 -46472.5 -43204.5 -37427.6
20 190 17682 -445.374 2780.51 -1188.23
21 200 17681 14714.7 5306.95 10989.5
22 210 17680 87430.9 94796 92760.5
23 220 17679 75159.4 79674.4 70744.5
24 230 17678 -60082.4 -68183.1 -59139.7
25 240 17677 -28051.6 -41415.9 -15229.7
26 250 17676 -12367 -20228.4 -20556.9
27 260 17675 -43647.4 -39175.2 -46678.9
28 270 17674 16182.2 10185.4 11469.9
29 280 17673 74297.9 68081.8 64925.1
30 290 17672 5656.11 20085.2 9120.21
31 300 17671 -18546.8 -26297.8 -12095.6
32 310 17670 2660.25 -5782.89 16080.7
33 320 17669 -27213.6 -22757 -24551.3
34 330 17668 -14472.5 -14812.5 -15366.2
35 340 17667 62595.5 72265.6 69374.3
36 350 17666 13124.4 7173.6 8937.14
37 360 17665 9044.42 7641.48 2155.31
38 370 17664 -6948.24 -10821 -5990.43
39 380 17663 -50602 -81686.2 -61707.1
40 390 17662 13526.8 7178.57 -7025.7
41 400 17661 17340.9 16175.5 -2870.06
42 410 17660 12474 -4551.09 3478.36
43 420 17659 39522.8 35081.4 30027.7
44 430 17658 23749.6 15187.7 18130.1
45 440 17657 -23298.2 -34628.1 -30072.9
46 450 17656 -26219.7 -46691.9 -31934.2
47 460 17655 16475.2 7819.34 5436.87
48 470 17654 20866.3 28894.9 6089.16
49 480 17653 242.247 -18706.8 -7188.03
50 490 17652 29634.7 27804.1 26255.7
51 500 17651 -8459.21 1212.55 -9070.59
52 510 17650 -24571.6 -31622.4 -19079.7
53 520 17649 3748.21 1679.71 6298.39
54 530 17648 -4827.23 -914.392 -14765.3
55 540 17647 16871.9 15769 8611.23
56 550 17646 35464.3 29174.7 27636.1
57 560 17645 1324.61 -686.51 -212.825
58 570 17644 -11552.7 -23112 -15879.9
59 580 17643 1318.11 -7602.12 5768.3
60 590 17642 -27749.8 -19457.2 -22355.1
61 600 17641 -3596.94 -15697.5 -16128.7
62 610 17640 31260.5 24854.5 19107.3
63 620 17639 11255.1 13023.5 4014.33
64 630 17638 -489.368 -8120.06 -153.182
65 640 17637 15959.6 -1063.05 17602
66 650 17636 -3301.88 -6476.82 5009.3
67 660 17635 -34438.4 -28796.9 -30464.5
68 670 17634 -5699.96 -17808.8 -7489.88
69 680 17633 30648.7 38466 23270.4
70 690 17632 -8133.03 -5005.27 -15002.9
71 700 17631 1065.5 -15651.1 -2381.03
72 710 17630 30898.1 23678.4 32383.1
73 720 17629 -19633 -32324.2 -14418.2
74 730 17628 -17784.7 -31504.6 -14738.5
75 740 17627 18044.4 13924.8 13870.7
76 750 17626 -5812.34 -9866.16 -10460.6
77 760 17625 -752.711 1026.81 -2934.26
78 770 17624 16487.4 8059.51 15445.9
79 780 17623 -7348.53 -13507.3 -4203.94
80 790 17622 -9896.84 -24897.6 -4049.97
81 800 17621 -6056.26 -21428.1 2792.42
82 810 17620 -9637.59 -4271.7 -7061.1
83 820 17619 4139.52 -9537.91 1696.65
84 830 17618 1799.79 1950.49 -7510.22
85 840 17617 -13362 -7573.39 -15296.1
86 850 17616 18876.2 -2616.18 17002.9
87 860 17615 7020.42 -12797.7 3874.25
88 870 17614 -21616 -28855.3 -14258.7
89 880 17613 5954.4 -5092.12 11267.4
90 890 17612 2762.03 -543.476 -71.8021
91 900 17611 -17444.1 -14306.3 -24545
92 910 17610 15727.5 4618.88 972.933
93 920 17609 5611.35 -2187.06 6050.89
94 930 17608 4058.01 -8121.36 4221.65
95 940 17607 4050.96 -3483.13 11476.8
96 950 17606 -15175.5 -6486.51 6583.73
97 960 17605 -6202.88 -4566.63 -12304.3
98 970 17604 -4373.03 -4374.83 -21673.5
99 980 17603 9563.3 9116.53 727.547
100 990 17602 11771.1 -208.06 371.701
178000 100
1 0 17801 735473 630682 589077
2 10 17800 108067 116924 104296
3 20 17799 -30378.5 -34710.6 -31639.1
4 30 17798 103787 94470.8 107226
5 40 17797 -81839.7 -98780.4 -78119.8
6 50 17796 -68457.9 -72982.1 -73695.5
7 60 17795 105419 106267 87018.2
8 70 17794 169356 176934 159925
9 80 17793 28987.7 37691.3 16568.2
10 90 17792 -19238.9 -22845.3 -21431.4
11 100 17791 -15008.4 -26787.3 -10578.5
12 110 17790 -84011.7 -105950 -87777.4
13 120 17789 -20784.8 -15507.3 -12320.2
14 130 17788 84616 96902.5 83781.4
15 140 17787 82788.5 78389.8 73401.2
16 150 17786 50521 67542.1 46938
17 160 17785 -31939 -23177.5 -30677.3
18 170 17784 -37048 -57215.1 -32667
19 180 17783 -46193.5 -43356 -37498.6
20 190 17782 -942.36 2101.92 -1345.22
21 200 17781 14805.9 5419.37 11384.7
22 210 17780 86793.6 94618.7 93290
23 220 17779 74410.9 78813.1 70437.9
24 230 17778 -59862.4 -68275.2 -59163.4
25 240 17777 -27777.8 -41127.8 -16024.6
26 250 17776 -12427 -20521.7 -21496.6
27 260 17775 -43957.3 -39419.9 -46196.9
28 270 17774 16137.4 10550.6 11782.2
29 280 17773 74450.9 68126.6 65592
30 290 17772 5591.85 19875.9 9616.43
31 300 17771 -18356 -26113 -12455.8
32 310 17770 2875.9 -5814.2 15681
33 320 17769 -26976.7 -23333.1 -25195
34 330 17768 -15028.8 -14838.4 -15395
35 340 17767 62520.5 72536.8 69689
36 350 17766 13442.3 7085.91 9178.13
37 360 17765 8137.14 7495.82 2627.02
38 370 17764 -7103.31 -10642.9 -6288.6
39 380 17763 -50462.8 -81504.1 -62063.2
40 390 17762 13239.8 6731.51 -6742.89
41 400 17761 17195.7 16525.3 -2994.5
42 410 17760 12588.5 -3669.17 3677.63
43 420 17759 39625.8 35110.6 29926.5
44 430 17758 23278.4 15081.9 17729.6
45 440 17757 -23301.6 -34694.5 -29777.2
46 450 17756 -25750.8 -47050.8 -31644.6
47 460 17755 16300.4 7277.34 5764.41
48 470 17754 20865.9 28938.1 6782.09
49 480 17753 310.352 -18234.8 -6812.27
50 490 17752 29407.6 28131.5 26104.8
51 500 17751 -8836.25 1538.54 -9230.94
52 510 17750 -24495.6 -31349.4 -19569.9
53 520 17749 4528.43 1282.05 6186.33
54 530 17748 -4938.36 -1510.83 -14563.9
55 540 17747 17124.9 15507 9158.38
56 550 17746 35872 28995.1 28265.5
57 560 17745 1312.09 -655.944 -256.686
58 570 17744 -11441.2 -22787.5 -15863.7
59 580 17743 1444.42 -7249.03 5737.87
60 590 17742 -27172.9 -19785.5 -22875
61 600 17741 -3678.01 -16167.9 -15897.9
62 610 17740 30656.9 24394.8 19664.4
63 620 17739 11574.9 12931.6 4380.57
64 630 17738 -496.354 -7740.05 -18.8877
65 640 17737 15511.3 -885.664 17035.9
66 650 17736 -3301.42 -6613.74 4854.56
67 660 17735 -34074.4 -28975.8 -30716.8
68 670 17734 -5733.03 -18445.6 -7504.92
69 680 17733 30513.9 37931.5 23799.7
70 690 17732 -7142.56 -4586.5 -14651.8
71 700 17731 955.484 -15361.6 -2514.86
72 710 17730 30361.2 24286.1 32130
73 720 17729 -19370.2 -31961.5 -14954.6
74 730 17728 -18071 -31880 -14990.1
75 740 17727 17939.8 13723.4 14335.1
76 750 17726 -5725.48 -9922.62 -10060
77 760 17725 -545.104 782.206 -2697.05
78 770 17724 16214.7 8460.36 15009.8
79 780 17723 -8061.63 -13095.4 -4516.58
80 790 17722 -9992.06 -25105.5 -4375.88
81 800 17721 -6055.99 -21415 2403.15
82 810 17720 -9478.28 -4209.93 -6681.14
83 820 17719 4558.03 -9453.96 1972.73
84 830 17718 1962.18 2155.93 -7386.66
85 840 17717 -13324.8 -6976.19 -15128.8
86 850 17716 18283.5 -2401.73 16294.1
87 860 17715 7007.64 -13331.7 3327.26
88 870 17714 -21164.8 -28790.8 -14369
89 880 17713 5870.36 -4710.73 11133.5
90 890 17712 2931.67 -948.465 431.908
91 900 17711 -17321.3 -14232.8 -24246.1
92 910 17710 15150.4 5245.08 1107.46
93 920 17709 4956.9 -2077.43 5482.87
94 930 17708 4048.25 -8570.79 3624.95
95 940 17707 4139.75 -3597.08 11568.7
96 950 17706 -15755.5 -6561.98 6425.55
97 960 17705 -6344.23 -5066.25 -11914.5
98 970 17704 -4289.46 -4400.9 -21138.6
99 980 17703 9176.32 9868.11 355.73
100 990 17702 11793.4 674.214 359.115
179000 100
1 0 17901 734105 631110 589345
2 10 17900 107851 116612 104668
3 20 17899 -29855 -34920.6 -31870.1
4 30 17898 104062 94255.3 107127
5 40 17897 -81754.4 -99950.5 -78434.4
6 50 17896 -68036.9 -72686.5 -74293.8
7 60 17895 105295 106398 86704.7
8 70 17894 168574 177023 159338
9 80 17893 29277.6 38562.5 16714.2
10 90 17892 -18813.2 -23317.8 -21052.6
11 100 17891 -14960.8 -26596.9 -10532.4
12 110 17890 -83476.8 -105757 -87470.5
13 120 17889 -21168.9 -16450.3 -12279.8
14 130 17888 84438.1 97449.8 83403.8
15 140 17887 82311.9 78678.3 73010.9
16 150 17886 50204.7 67020.7 47014.4
17 160 17885 -31688.4 -22468.7 -30130.2
18 170 17884 -36970.3 -57942.6 -32222.4
19 180 17883 -46515.5 -43900.2 -36465.4
20 190 17882 -892.745 2211.42 -1220.23
21 200 17881 14414 5263.38 10570.4
22 210 17880 85914.4 95476.3 93059.1
23 220 17879 74480.6 78862.2 69966.1
24 230 17878 -59679.5 -67929.4 -59589.3
25 240 17877 -27633.2 -40866.9 -15807.5
26 250 17876 -12079.9 -21676.9 -21117.1
27 260 17875 -43511.1 -39286.5 -46214.7
28 270 17874 15803.7 10645.7 11578.2
29 280 17873 74451.8 67953.8 65558.3
30 290 17872 5862.74 20521 9610.62
31 300 17871 -18367.4 -26306.3 -12510.3
32 310 17870 3231.22 -5523.97 16298.1
33 320 17869 -26592.6 -23449.2 -25044.3
34 330 17868 -15198.5 -15430.9 -15683.9
35 340 17867 62298 72876.7 69712.2
36 350 17866 13279.8 6866.53 9139.61
37 360 17865 7763.98 6957.79 2646.92
38 370 17864 -6781.86 -10127.1 -5943.77
39 380 17863 -50630.8 -81375.5 -61976.3
40 390 17862 13467.8 6312.22 -6860.5
41 400 17861 17171 16576.1 -3446.48
42 410 17860 12380 -3677.51 2709.77
43 420 17859 39804.7 34992.2 29760.4
44 430 17858 23109.5 14198 17799
45 440 17857 -23293 -34935.6 -29587.2
46 450 17856 -25353.9 -46754.8 -30974.6
47 460 17855 15716 6072.3 6349.44
48 470 17854 20584.1 28712.5 6825.51
49 480 17853 702.462 -18066.7 -7041.56
50 490 17852 28570.7 26992.7 25904.2
51 500 17851 -8713.03 1304 -9569.07
52 510 17850 -24396.9 -31625.6 -20048.6
53 520 17849 3979.96 1104.42 6475.66
54 530 17848 -4984.37 -1328.81 -14407.8
55 540 17847 17078.5 15120.9 8728.3
56 550 17846 35178.8 29044.9 28378.5
57 560 17845 1171.16 -1158.48 -169.376
58 570 17844 -11381.6 -23611.9 -15906.2
59 580 17843 1059.04 -7261.95 5558.4
60 590 17842 -27225.6 -19906.9 -22973.3
61 600 17841 -3963.43 -16179.8 -16033
62 610 17840 30493.6 24535.9 19196.3
63 620 17839 11384.1 12736 4552.62
64 630 17838 -706.678 -7616.45 688.563
65 640 17837 15350.5 -810.209 17308.2
66 650 17836 -3392.71 -6413.27 5355.15
67 660 17835 -34474 -28165 -30270.6
68 670 17834 -5720.8 -18381.2 -7831.68
69 680 17833 30142.3 37453.6 23061.7
70 690 17832 -7399.75 -4489.67 -15171
71 700 17831 1288.24 -15738 -2976.67
72 710 17830 30433.4 24617.7 31443.6
73 720 17829 -19378.8 -30992.7 -14831.2
74 730 17828 -17912.8 -31109.7 -14155.4
75 740 17827 17950.6 14309.6 14768.9
76 750 17826 -6145.09 -10324.2 -9980.7
77 760 17825 -407.918 243.622 -2864.47
78 770 17824 16147.6 8036.85 14471.7
79 780 17823 -7949.76 -13188.9 -4841.51
80 790 17822 -9663.25 -23898.6 -4308.46
81 800 17821 -6062.15 -20406.4 2952.38
82 810 17820 -9599.14 -3623.57 -5842.03
83 820 17819 4601.81 -9051.92 2273.16
84 830 17818 1722.74 1267.27 -7422.06
85 840 17817 -13237.6 -7454.51 -15643.2
86 850 17816 18397.7 -2048.55 15380
87 860 17815 6672.15 -13064.4 2883.24
88 870 17814 -21122.3 -27972.1 -14423.3
89 880 17813 5472.64 -4029.65 11160.7
90 890 17812 2388.97 -1080.64 428.347
91 900 17811 -17720.8 -14881.1 -23806
92 910 17810 15087.8 4496.98 1667.15
93 920 17809 4623.97 -1806.58 5363.52
94 930 17808 4117.35 -7914.12 3708.81
95 940 17807 4378.16 -3255.41 11996
96 950 17806 -15328.2 -5658.02 6463.36
97 960 17805 -6053.4 -5125.3 -11750.4
98 970 17804 -4552.91 -5548.28 -20976.6
99 980 17803 9104.07 9572.64 710.993
100 990 17802 11659.3 637.564 503.173
180000 100
1 0 18001 733416 631084 590791
2 10 18000 107989 116970 104942
3 20 17999 -29800.2 -34401.2 -31749.7
4 30 17998 103630 93768.7 106671
5 40 17997 -82068.6 -100298 -79507.5
6 50 17996 -67748.6 -71999.9 -74174.3
7 60 17995 105492 106368 87487.3
8 70 17994 168861 177327 160125
9 80 17993 29441.8 39202.8 17141.6
10 90 17992 -18828.1 -23764.1 -20675.6
11 100 17991 -15409.4 -26786.7 -10812.3
12 110 17990 -83915.1 -105703 -88336.3
13 120 17989 -21046.7 -16354.9 -12164.1
14 130 17988 84679.9 98303 84162.8
15 140 17987 82377.1 79328.2 73623.4
16 150 17986 50259.8 67281.4 47331
17 160 17985 -31718.2 -22231.4 -29541
18 170 17984 -37619.9 -58019.8 -32030.4
19 180 17983 -46701.1 -43941.4 -37336.1
20 190 17982 -583.109 2309.79 -543.847
21 200 17981 15216.5 5546.28 10681.1
22 210 17980 86384.5 96021.9 92373.3
23 220 17979 74805.2 78914.8 70437.9
24 230 17978 -59262.8 -67786.2 -59755
25 240 17977 -28031 -40556.2 -15971.5
26 250 17976 -12250.3 -21768.6 -20949.2
27 260 17975 -42911.1 -38901.7 -45877.9
28 270 17974 16475.5 10674.6 11237.4
29 280 17973 75072.9 67824.8 65159.4
30 290 17972 6718.14 20949.6 9216.34
31 300 17971 -18337.8 -26403.2 -13453.2
32 310 17970 2378.22 -5362.98 16048.9
33 320 17969 -26904.7 -22918.4 -24907.3
34 330 17968 -15249.8 -15612.4 -15772.1
35 340 17967 62321.1 72913.7 69961.8
36 350 17966 14088.9 6727.69 9598.22
37 360 17965 7962.51 6934.39 2718.63
38 370 17964 -7241.37 -9688.26 -6036.42
39 380 17963 -51210.2 -81294.2 -62086.4
40 390 17962 12907.3 6503.86 -7440.9
41 400 17961 16838.2 16078 -4337.07
42 410 17960 12655 -4130.61 2387.99
43 420 17959 40458.2 34921.6 29381.7
44 430 17958 23112.3 13680 17823.7
45 440 17957 -23427.4 -34429.1 -29803
46 450 17956 -25839.9 -46328.4 -31404.1
47 460 17955 15017.3 6045.88 5504.39
48 470 17954 20729.6 28874.1 5643.8
49 480 17953 1541.31 -18468.9 -7574.76
50 490 17952 29106.4 26920.7 25609.4
51 500 17951 -8249.4 1669.21 -9323.21
52 510 17950 -24364.4 -31426 -19410.8
53 520 17949 3251.28 1510.82 6571.59
54 530 17948 -5123.52 -1059.92 -15403.9
55 540 17947 17116.1 14620.5 8319.11
56 550 17946 35526.5 28671.2 27809.3
57 560 17945 2003.71 -1679.88 -768.506
58 570 17944 -10928.5 -23787.8 -15094.2
59 580 17943 653.528 -6630.38 5970.31
60 590 17942 -27728.1 -20002.3 -22855.9
61 600 17941 -4410.48 -15807.3 -16318.2
62 610 17940 29799.5 24290.4 18118.9
63 620 17939 11547.7 12063.9 3886.23
64 630 17938 -109.466 -7256.43 126.484
65 640 17937 15241.5 -1290.55 17533.8
66 650 17936 -3530.02 -6103.61 5550.89
67 660 17935 -34707.5 -27747.8 -30592.9
68 670 17934 -6241.88 -19174.5 -7796.93
69 680 17933 30022.5 37572.7 22840
70 690 17932 -6893.98 -4960.4 -15308.6
71 700 17931 1560.2 -15712 -2424.61
72 710 17930 30430.4 25268.2 32315.6
73 720 17929 -19459.2 -31218.3 -14846
74 730 17928 -18665.9 -30900.2 -14246.7
75 740 17927 17716.3 13878.8 14825.6
76 750 17926 -5964.62 -10562 -10835.5
77 760 17925 -152.74 785.824 -2618.98
78 770 17924 16614.4 8144.3 14663
79 780 17923 -8117.01 -12604.1 -4780.7
